,car_number,completed_laps,elapsed_time,last_laptime,best_laptime,best_lap,time_behind_leader,laps_behind_leader,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
2971,64,157,8572.7415,150.9523,40.6814,39,51.3668,0,16.9646,0,20,40.6814,1,5,157,26,1
2972,64,158,8641.5271,68.7856,40.6814,39,25.8743,0,0.9383,0,19,40.6814,1,5,157,26,1
2973,64,159,8733.36,91.8329,40.6814,39,25.1375,0,0.7833,0,19,40.6814,1,5,157,26,1
2974,64,160,8813.8788,80.5188,40.6814,39,17.6529,0,0.7836,0,18,40.6814,1,5,157,26,1
2975,64,161,8879.6662,65.7874,40.6814,39,3.9887,0,0.2238,0,17,40.6814,0,5,157,26,1
2976,64,162,8922.7443,43.0781,40.6814,39,5.5248,0,0.0895,0,13,40.6814,0,5,157,26,1
2977,64,163,8964.3613,41.617,40.6814,39,6.2467,0,0.3267,0,11,40.6814,0,5,157,26,1
2978,64,164,9006.9523,42.591,40.6814,39,7.9081,0,0.0119,0,13,40.6814,0,5,157,26,1
2979,64,165,9049.0947,42.1424,40.6814,39,9.0996,0,1.1831,0,13,40.6814,0,5,157,26,1
2980,64,166,9090.0877,40.993,40.6814,39,9.1217,0,1.2701,0,13,40.6814,0,5,157,26,1
2981,64,167,9131.893,41.8053,40.6814,39,9.9727,0,0.9002,0,13,40.6814,0,5,157,26,1
2982,64,168,9173.4847,41.5917,40.6814,39,10.6255,0,1.131,0,12,40.6814,0,5,157,26,1
2983,64,169,9215.5539,42.0692,40.6814,39,11.7675,0,1.8184,0,12,40.6814,0,5,157,26,1
2984,64,170,9257.2894,41.7355,40.6814,39,12.6095,0,2.1436,0,10,40.6814,0,5,157,26,1
2985,64,171,9299.6105,42.3211,40.6814,39,12.9357,0,2.5085,0,9,40.6814,0,5,157,26,1
2986,64,172,9341.3446,41.7341,40.6814,39,14.0049,0,6.6408,0,6,40.6814,0,5,157,26,1
2987,64,173,9382.1356,40.791,40.6814,39,12.8607,0,2.1383,0,5,40.6814,0,5,157,26,1
2988,64,174,9423.27,41.1344,40.6814,39,11.5276,0,7.7631,0,3,40.6814,0,5,157,26,1
2989,64,175,9465.2891,42.0191,40.6814,39,9.3659,0,1.215,0,3,40.6814,0,5,157,26,1
2990,64,176,9507.5403,42.2512,40.6814,39,0.0,0,0.0,0,1,40.6814,0,5,157,26,2
2991,64,177,9550.3289,42.7886,40.6814,39,0.0,0,0.0,0,1,40.6814,0,5,157,26,3
2992,64,178,9593.149,42.8201,40.6814,39,0.2663,0,0.2663,0,2,40.6814,0,5,157,26,3
2993,64,179,9634.8275,41.6785,40.6814,39,0.4286,0,0.4286,0,2,40.6814,0,5,157,26,3
2994,64,180,9676.4574,41.6299,40.6814,39,0.0,0,0.0,0,1,40.6814,0,5,157,26,4
2995,64,181,9717.2478,40.7904,40.6814,39,0.0,0,0.0,0,1,40.6814,0,5,157,26,5
2996,64,182,9757.8774,40.6296,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,6
2997,64,183,9799.2013,41.3239,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,7
2998,64,184,9840.3428,41.1415,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,8
2999,64,185,9881.4684,41.1256,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,9
3000,64,186,9922.8886,41.4202,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,10
3001,64,187,9964.6654,41.7768,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,11
3002,64,188,10005.8698,41.2044,40.6296,182,0.0,0,0.0,0,1,40.6296,0,5,157,26,12
3003,64,189,10070.9654,65.0956,40.6296,182,0.0,0,0.0,0,1,40.6296,1,5,157,26,13
3004,64,190,10174.7941,103.8287,40.6296,182,0.0,0,0.0,0,1,40.6296,1,5,157,26,14
3005,64,191,10293.7461,118.95200000000001,40.6296,182,0.0,0,0.0,0,1,40.6296,1,5,157,26,15
3006,64,192,10410.1181,116.37200000000001,40.6296,182,0.0,0,0.0,0,1,40.6296,1,5,157,26,16
3007,64,193,10494.3752,84.2571,40.6296,182,0.0162,0,0.0162,0,2,40.6296,0,5,157,26,16
3008,64,194,10537.2498,42.8746,40.6296,182,1.0578,0,0.0133,0,4,40.6296,0,5,157,26,16
3009,64,195,10579.2134,41.9636,40.6296,182,1.9895,0,1.2128,0,4,40.6296,0,5,157,26,16
3010,64,196,10620.6327,41.4193,40.6296,182,1.0252,0,1.0252,0,2,40.6296,0,5,157,26,16
3011,64,197,10680.9344,60.3017,40.6296,182,20.5311,0,9.1774,0,15,40.6296,0,6,197,26,16
3012,64,198,10737.3316,56.3972,40.6296,182,36.3637,0,2.7745,0,17,40.6296,0,6,197,26,16
3013,64,199,10778.9381,41.6065,40.6296,182,37.6667,0,3.0743,0,17,40.6296,0,6,197,26,16
3014,64,200,10820.868999999999,41.9309,40.6296,182,38.2325,0,3.4355,0,17,40.6296,0,6,197,26,16
3015,66,0,0.0,0.0,0.0,0,0.0,0,0.0,0,27,0.0,0,0,0,27,0
3016,66,1,49.2781,45.0093,45.0093,1,7.3409,0,0.0249,0,26,45.0093,0,0,0,27,0
3017,66,2,94.3643,45.0862,45.0093,1,11.6525,0,0.3577,0,28,45.0093,0,0,0,27,0
3018,66,3,137.2903,42.926,42.926,3,13.7718,0,0.4272,0,28,42.926,0,0,0,27,0
3019,66,4,179.9121,42.6218,42.6218,4,15.5533,0,0.275,0,28,42.6218,0,0,0,27,0
3020,66,5,222.53099999999998,42.6189,42.6189,5,17.2703,0,0.4317,0,28,42.6189,0,0,0,27,0
3021,66,6,264.6869,42.1559,42.1559,6,18.537,0,0.5283,0,28,42.1559,0,0,0,27,0
3022,66,7,306.9791,42.2922,42.1559,6,19.8992,0,0.5616,0,28,42.1559,0,0,0,27,0
3023,66,8,349.0649,42.0858,42.0858,8,21.0493,0,0.5589,0,28,42.0858,0,0,0,27,0
3024,66,9,391.2706,42.2057,42.0858,8,22.0872,0,0.7056,0,28,42.0858,0,0,0,27,0
3025,66,10,433.3388,42.0682,42.0682,10,23.1865,0,0.6918,0,28,42.0682,0,0,0,27,0
3026,66,11,475.5546,42.2158,42.0682,10,24.1021,0,0.7896,0,28,42.0682,0,0,0,27,0
3027,66,12,517.8065,42.2519,42.0682,10,25.049,0,0.8915,0,28,42.0682,0,0,0,27,0
3028,66,13,559.9217,42.1152,42.0682,10,25.8884,0,0.8463,0,28,42.0682,0,0,0,27,0
3029,66,14,601.9874,42.0657,42.0657,14,26.7166,0,0.6917,0,28,42.0657,0,0,0,27,0
3030,66,15,643.9478,41.9604,41.9604,15,27.4854,0,0.6491,0,28,41.9604,0,0,0,27,0
3031,66,16,686.1061,42.1583,41.9604,15,28.4932,0,0.7688,0,28,41.9604,0,0,0,27,0
3032,66,17,728.4403,42.3342,41.9604,15,29.7357,0,0.7276,0,28,41.9604,0,0,0,27,0
3033,66,18,770.6282,42.1879,41.9604,15,30.837,0,0.7456,0,28,41.9604,0,0,0,27,0
3034,66,19,812.9034,42.2752,41.9604,15,32.1051,0,0.784,0,28,41.9604,0,0,0,27,0
3035,66,20,855.1842,42.2808,41.9604,15,33.4366,0,0.9428,0,28,41.9604,0,0,0,27,0
3036,66,21,897.408,42.2238,41.9604,15,34.5984,0,1.0388,0,28,41.9604,0,0,0,27,0
3037,66,22,939.5842,42.1762,41.9604,15,35.5853,0,0.9906,0,28,41.9604,0,0,0,27,0
3038,66,23,981.6717,42.0875,41.9604,15,36.5265,0,0.9689,0,28,41.9604,0,0,0,27,0
3039,66,24,1023.8886,42.2169,41.9604,15,37.617,0,0.9877,0,28,41.9604,0,0,0,27,0
3040,66,25,1065.9455,42.0569,41.9604,15,37.7044,0,1.3128,0,28,41.9604,0,0,0,27,0
3041,66,26,1107.8813,41.9358,41.9358,26,37.2074,0,1.2251,0,28,41.9358,0,0,0,27,0
3042,66,27,1150.1414,42.2601,41.9358,26,37.5245,0,0.9931,0,28,41.9358,0,0,0,27,0
3043,66,28,1194.4383,44.2969,41.9358,26,39.4145,0,0.3479,0,27,41.9358,0,0,0,27,0
3044,66,29,1241.1045,46.6662,41.9358,26,43.9305,0,0.2703,0,28,41.9358,0,0,0,27,0
3045,66,30,1285.8358,44.7313,41.9358,26,43.794,0,0.0203,0,29,41.9358,0,0,0,27,0
3046,66,31,1329.7225,43.8867,41.9358,26,42.468999999999994,0,0.5557,0,28,41.9358,0,0,0,27,0
3047,66,32,1372.5771,42.8546,41.9358,26,39.8912,0,1.0382,0,25,41.9358,0,0,0,27,0
3048,66,33,1441.6960000000001,69.1189,41.9358,26,11.4808,1,1.0877,0,30,41.9358,0,1,33,27,0
3049,66,34,1498.5195,56.8235,41.9358,26,10.0762,1,0.6255,0,31,41.9358,0,1,33,27,0
3050,66,35,1540.5629999999999,42.0435,41.9358,26,11.7314,1,0.1179,0,30,41.9358,0,1,33,27,0
3051,66,36,1582.9857,42.4227,41.9358,26,13.6629,1,0.5015,0,30,41.9358,0,1,33,27,0
3052,66,37,1625.195,42.2093,41.9358,26,15.1177,1,0.3284,0,30,41.9358,0,1,33,27,0
3053,66,38,1666.931,41.736000000000004,41.736000000000004,38,15.8903,1,0.5562,0,30,41.736000000000004,0,1,33,27,0
3054,66,39,1708.8999,41.9689,41.736000000000004,38,16.7023,1,0.4877,0,30,41.736000000000004,0,1,33,27,0
3055,66,40,1751.3435,42.4436,41.736000000000004,38,17.7274,1,0.8524,0,30,41.736000000000004,0,1,33,27,0
3056,66,41,1793.5049,42.1614,41.736000000000004,38,18.3848,1,0.2484,0,30,41.736000000000004,0,1,33,27,0
3057,66,42,1835.9414,42.4365,41.736000000000004,38,19.6519,1,0.3815,0,30,41.736000000000004,0,1,33,27,0
3058,66,43,1878.2269,42.2855,41.736000000000004,38,20.576,1,0.3904,0,30,41.736000000000004,0,1,33,27,0
3059,66,44,1920.0289,41.802,41.736000000000004,38,20.8998,1,2.5697,0,29,41.736000000000004,0,1,33,27,0
3060,66,45,1961.7403,41.7114,41.7114,45,21.1286,1,2.5744,0,29,41.7114,0,1,33,27,0
3061,66,46,2003.5492,41.8089,41.7114,45,21.3509,1,2.1999,0,29,41.7114,1,1,33,27,0
3062,66,47,2063.6311,60.0819,41.7114,45,23.379,1,1.5598,0,28,41.7114,1,1,33,27,0
3063,66,48,2154.8266,91.1955,41.7114,45,12.6052,1,1.4108,0,28,41.7114,1,1,33,27,0
3064,66,49,2262.5981,107.7715,41.7114,45,0.294,1,0.5626,0,28,41.7114,1,1,33,27,0
3065,66,50,2376.9006,114.3025,41.7114,45,114.5965,0,0.7608,0,28,41.7114,1,1,33,27,0
3066,66,51,2432.4033,55.5027,41.7114,45,52.1276,0,0.6268,0,28,41.7114,1,1,33,27,0
3067,66,52,2505.3751,72.9718,41.7114,45,19.4438,0,0.9412,0,28,41.7114,1,1,33,27,0
3068,66,53,2630.6798,125.3047,41.7114,45,35.0203,0,0.5982,0,27,41.7114,1,2,53,27,0
3069,66,54,2724.6,93.9202,41.7114,45,24.4381,0,1.2028,0,26,41.7114,1,2,53,27,0
3070,66,55,2784.0071,59.4071,41.7114,45,8.0665,0,0.1056,0,27,41.7114,0,2,53,27,0
3071,66,56,2827.0012,42.9941,41.7114,45,9.1741,0,0.3082,0,26,41.7114,0,2,53,27,0
3072,66,57,2869.4857,42.4845,41.7114,45,10.9266,0,0.6975,0,25,41.7114,0,2,53,27,0
3073,66,58,2927.2789,57.7932,41.7114,45,24.5373,0,0.9519,0,24,41.7114,1,2,53,27,0
3074,66,59,3019.8936,92.6147,41.7114,45,19.9986,0,1.5954,0,24,41.7114,1,2,53,27,0
3075,66,60,3126.3543,106.4607,41.7114,45,20.8848,0,0.8154,0,23,41.7114,1,2,53,27,0
3076,66,61,3232.0844,105.7301,41.7114,45,22.3066,0,1.3515,0,23,41.7114,1,2,53,27,0
3077,66,62,3322.9016,90.8172,41.7114,45,18.1957,0,0.6343,0,23,41.7114,1,2,53,27,0
3078,66,63,3388.7323,65.8307,41.7114,45,4.6061,0,0.3106,0,23,41.7114,0,2,53,27,0
3079,66,64,3432.8774,44.1451,41.7114,45,7.468,0,0.1409,0,23,41.7114,0,2,53,27,0
3080,66,65,3476.1649,43.2875,41.7114,45,9.9314,0,0.2605,0,22,41.7114,0,2,53,27,0
3081,66,66,3518.4301,42.2652,41.7114,45,11.3978,0,0.4262,0,22,41.7114,0,2,53,27,0
3082,66,67,3560.3551,41.925,41.7114,45,12.4951,0,0.4287,0,22,41.7114,0,2,53,27,0
3083,66,68,3616.7858,56.4307,41.7114,45,24.4176,0,0.8582,0,21,41.7114,1,2,53,27,0
3084,66,69,3704.2927,87.5069,41.7114,45,15.9588,0,0.769,0,21,41.7114,1,2,53,27,0
3085,66,70,3827.9595,123.6668,41.7114,45,26.5184,0,2.5043,0,25,41.7114,1,3,70,27,0
3086,66,71,3928.5641,100.6046,41.7114,45,20.7257,0,1.0574,0,25,41.7114,1,3,70,27,0
3087,66,72,4033.4879,104.9238,41.7114,45,23.8326,0,1.7764,0,25,41.7114,1,3,70,27,0
3088,66,73,4096.755999999999,63.2681,41.7114,45,4.5832,0,0.474,0,25,41.7114,0,3,70,27,0
3089,66,74,4142.0114,45.2554,41.7114,45,8.0335,0,0.7603,0,24,41.7114,0,3,70,27,0
3090,66,75,4185.9552,43.9438,41.7114,45,11.0357,0,0.3241,0,23,41.7114,0,3,70,27,0
3091,66,76,4228.3342,42.379,41.7114,45,12.4493,0,0.3325,0,23,41.7114,0,3,70,27,0
3092,66,77,4271.0097,42.6755,41.7114,45,14.1348,0,0.0722,0,22,41.7114,0,3,70,27,0
3093,66,78,4313.0528,42.0431,41.7114,45,15.1308,0,1.757,0,21,41.7114,0,3,70,27,0
3094,66,79,4354.9726,41.9198,41.7114,45,15.8828,0,1.3772,0,21,41.7114,0,3,70,27,0
3095,66,80,4397.1559,42.1833,41.7114,45,16.9041,0,1.5094,0,21,41.7114,0,3,70,27,0
3096,66,81,4439.2248,42.0689,41.7114,45,17.7282,0,1.6154,0,21,41.7114,0,3,70,27,0
3097,66,82,4481.6037,42.3789,41.7114,45,18.7878,0,1.8135,0,21,41.7114,0,3,70,27,0
3098,66,83,4523.6895,42.0858,41.7114,45,19.5313,0,1.7779,0,21,41.7114,0,3,70,27,0
3099,66,84,4565.9606,42.2711,41.7114,45,20.5386,0,2.0417,0,21,41.7114,0,3,70,27,0
3100,66,85,4607.9611,42.0005,41.7114,45,21.3931,0,1.9744,0,21,41.7114,0,3,70,27,0
3101,66,86,4650.2626,42.3015,41.7114,45,22.4861,0,2.1325,0,21,41.7114,0,3,70,27,0
3102,66,87,4692.5415,42.2789,41.7114,45,23.4753,0,1.45,0,21,41.7114,0,3,70,27,0
3103,66,88,4735.7591,43.2176,41.7114,45,24.5975,0,0.9181,0,22,41.7114,0,3,70,27,0
3104,66,89,4778.1581,42.398999999999994,41.7114,45,24.5147,0,0.2857,0,22,41.7114,0,3,70,27,0
3105,66,90,4821.5322,43.3741,41.7114,45,24.9705,0,1.1634,0,22,41.7114,0,3,70,27,0
3106,66,91,4864.2363,42.7041,41.7114,45,26.6268,0,0.9175,0,20,41.7114,0,3,70,27,0
3107,66,92,4907.9134,43.6771,41.7114,45,27.9638,0,1.507,0,20,41.7114,0,3,70,27,0
3108,66,93,4950.7178,42.8044,41.7114,45,30.0551,0,3.6793,0,15,41.7114,0,3,70,27,0
3109,66,94,4993.0178,42.3,41.7114,45,19.8805,0,2.8692,0,13,41.7114,0,3,70,27,0
3110,66,95,5035.1288,42.111000000000004,41.7114,45,8.8748,0,3.7803,0,8,41.7114,0,3,70,27,0
3111,66,96,5077.2566,42.1278,41.7114,45,8.0375,0,3.1683,0,6,41.7114,0,3,70,27,0
3112,66,97,5119.4681,42.2115,41.7114,45,5.7659,0,3.2134,0,5,41.7114,0,3,70,27,0
3113,66,98,5161.6553,42.1872,41.7114,45,5.0021,0,2.5836,0,5,41.7114,0,3,70,27,0
3114,66,99,5204.5062,42.8509,41.7114,45,5.7152,0,1.8226,0,5,41.7114,0,3,70,27,0
3115,66,100,5246.9948,42.4886,41.7114,45,6.332000000000001,0,0.4065,0,5,41.7114,0,3,70,27,0
3116,66,101,5290.1402,43.1454,41.7114,45,7.7457,0,1.9654,0,4,41.7114,0,3,70,27,0
3117,66,102,5331.9072,41.766999999999996,41.7114,45,7.8747,0,2.3497,0,4,41.7114,0,3,70,27,0
3118,66,103,5373.6256,41.7184,41.7114,45,7.9948,0,2.7281,0,4,41.7114,0,3,70,27,0
3119,66,104,5438.559,64.9334,41.7114,45,30.9559,0,0.2153,0,18,41.7114,0,4,104,27,0
3120,66,105,5494.2778,55.7188,41.7114,45,44.597,0,1.6557,0,22,41.7114,0,4,104,27,0
3121,66,106,5535.2721,40.9943,40.9943,106,34.0551,0,1.4416,0,22,40.9943,0,4,104,27,0
3122,66,107,5576.7919,41.5198,40.9943,106,34.0262,0,0.5741,0,21,40.9943,0,4,104,27,0
3123,66,108,5618.4742,41.6823,40.9943,106,32.6738,0,1.2251,0,21,40.9943,0,4,104,27,0
3124,66,109,5660.1368,41.6626,40.9943,106,32.7041,0,1.9394,0,20,40.9943,0,4,104,27,0
3125,66,110,5701.7484,41.6116,40.9943,106,33.0226,0,1.4277,0,20,40.9943,0,4,104,27,0
3126,66,111,5745.5803,43.8319,40.9943,106,35.5747,0,3.8942,0,20,40.9943,0,4,104,27,0
3127,66,112,5787.5186,41.9383,40.9943,106,35.8834,0,4.5299,0,20,40.9943,0,4,104,27,0
3128,66,113,5829.803000000001,42.2844,40.9943,106,36.9741,0,5.4183,0,20,40.9943,0,4,104,27,0
3129,66,114,5871.8215,42.0185,40.9943,106,37.8609,0,6.2402,0,20,40.9943,0,4,104,27,0
3130,66,115,5913.6661,41.8446,40.9943,106,38.4544,0,6.6913,0,20,40.9943,0,4,104,27,0
3131,66,116,5955.5664,41.9003,40.9943,106,38.9197,0,7.2557,0,20,40.9943,0,4,104,27,0
3132,66,117,5997.3939,41.8275,40.9943,106,39.229,0,7.735,0,20,40.9943,0,4,104,27,0
3133,66,118,6039.5035,42.1096,40.9943,106,39.6799,0,8.3716,0,20,40.9943,0,4,104,27,0
3134,66,119,6081.8772,42.3737,40.9943,106,40.2489,0,9.3269,0,20,40.9943,0,4,104,27,0
3135,66,120,6123.4403,41.5631,40.9943,106,39.6803,0,9.4625,0,20,40.9943,0,4,104,27,0
3136,66,121,6164.9946,41.5543,40.9943,106,37.253,0,7.8735,0,20,40.9943,0,4,104,27,0
3137,66,122,6206.4381,41.4435,40.9943,106,36.1488,0,8.8847,0,19,40.9943,0,4,104,27,0
3138,66,123,6247.6912,41.2531,40.9943,106,35.6029,0,8.285,0,19,40.9943,0,4,104,27,0
3139,66,124,6289.0875,41.3963,40.9943,106,35.5544,0,10.0976,0,18,40.9943,0,4,104,27,0
3140,66,125,6330.5551,41.4676,40.9943,106,35.6029,0,9.4443,0,17,40.9943,0,4,104,27,0
3141,66,126,6371.9724,41.4173,40.9943,106,35.4937,0,8.8189,0,16,40.9943,0,4,104,27,0
3142,66,127,6413.5066,41.5342,40.9943,106,35.5235,0,2.1651,0,16,40.9943,0,4,104,27,0
3143,66,128,6455.0588,41.5522,40.9943,106,35.6002,0,7.8668,0,14,40.9943,0,4,104,27,0
3144,66,129,6496.5199,41.4611,40.9943,106,30.3269,0,7.0243,0,12,40.9943,0,4,104,27,0
3145,66,130,6538.0893,41.5694,40.9943,106,14.7638,0,3.7167,0,10,40.9943,0,4,104,27,0
3146,66,131,6579.6787,41.5894,40.9943,106,14.2864,0,5.8329,0,6,40.9943,0,4,104,27,0
3147,66,132,6622.1672,42.4885,40.9943,106,14.4564,0,1.8084,0,7,40.9943,0,4,104,27,0
3148,66,133,6664.3651,42.1979,40.9943,106,8.0562,0,2.5362,0,7,40.9943,0,4,104,27,0
3149,66,134,6706.4646,42.0995,40.9943,106,8.6492,0,3.0298,0,6,40.9943,0,4,104,27,0
3150,66,135,6748.7043,42.2397,40.9943,106,4.8263,0,2.7456,0,5,40.9943,0,4,104,27,0
3151,66,136,6814.6451,65.9408,40.9943,106,27.79,0,1.3459999999999999,0,18,40.9943,0,5,136,27,0
3152,66,137,6870.4,55.7549,40.9943,106,40.4181,0,11.132,0,21,40.9943,0,5,136,27,0
3153,66,138,6925.1126,54.7126,40.9943,106,51.8033,0,4.7974,0,20,40.9943,1,5,136,27,0
3154,66,139,6983.2766,58.163999999999994,40.9943,106,48.1597,0,3.6238,0,20,40.9943,1,5,136,27,0
3155,66,140,7053.2595,69.9829,40.9943,106,23.3871,0,2.9307,0,20,40.9943,1,5,136,27,0
3156,66,141,7162.9582,109.6987,40.9943,106,14.8596,0,0.9990000000000001,0,18,40.9943,1,5,136,27,0
3157,66,142,7267.6873,104.7291,40.9943,106,15.5002,0,0.9898,0,16,40.9943,1,5,136,27,0
3158,66,143,7370.9911,103.3038,40.9943,106,15.0594,0,1.3285,0,16,40.9943,1,5,136,27,0
3159,66,144,7471.8974,100.9063,40.9943,106,15.8838,0,1.0576,0,16,40.9943,1,5,136,27,0
3160,66,145,7541.5463,69.6489,40.9943,106,3.3247,0,0.0423,0,14,40.9943,0,5,136,27,0
3161,66,146,7594.4282,52.8819,40.9943,106,14.0796,0,0.1533,0,16,40.9943,1,5,136,27,0
3162,66,147,7675.6566,81.2284,40.9943,106,16.461,0,0.8559,0,15,40.9943,1,5,136,27,0
3163,66,148,7764.9269,89.2703,40.9943,106,11.509,0,0.3625,0,14,40.9943,1,5,136,27,0
3164,66,149,7863.7731,98.8462,40.9943,106,16.2226,0,0.904,0,14,40.9943,1,5,136,27,0
3165,66,150,7950.8164,87.0433,40.9943,106,14.9348,0,0.5774,0,14,40.9943,1,5,136,27,0
3166,66,151,8038.7132,87.8968,40.9943,106,14.3541,0,0.8802,0,14,40.9943,1,5,136,27,0
3167,66,152,8128.0643,89.3511,40.9943,106,15.3606,0,1.4565,0,14,40.9943,1,5,136,27,0
3168,66,153,8195.8426,67.7783,40.9943,106,3.1586,0,0.3529,0,13,40.9943,0,5,136,27,0
3169,66,154,8246.5746,50.732,40.9943,106,12.0396,0,0.4695,0,14,40.9943,1,5,136,27,0
3170,66,155,8323.8263,77.2517,40.9943,106,10.1244,0,1.7309,0,13,40.9943,1,5,136,27,0
3171,66,156,8427.7298,103.9035,40.9943,106,13.3966,0,2.0954,0,13,40.9943,1,5,136,27,0
3172,66,157,8530.1811,102.4513,40.9943,106,8.8064,0,0.6842,0,12,40.9943,1,5,136,27,0
3173,66,158,8627.5463,97.3652,40.9943,106,11.8935,0,1.2038,0,12,40.9943,1,5,136,27,0
3174,66,159,8720.1393,92.59299999999999,40.9943,106,11.9168,0,1.2873,0,12,40.9943,1,5,136,27,0
3175,66,160,8806.207,86.0677,40.9943,106,9.9811,0,0.2205,0,12,40.9943,1,5,136,27,0
3176,66,161,8878.0249,71.8179,40.9943,106,2.3474,0,0.1854,0,12,40.9943,0,5,136,27,0
3177,66,162,8922.1161,44.0912,40.9943,106,4.8966,0,0.6779999999999999,0,10,40.9943,0,5,136,27,0
3178,66,163,8964.0346,41.9185,40.9943,106,5.92,0,1.2357,0,10,40.9943,0,5,136,27,0
3179,66,164,9005.1614,41.1268,40.9943,106,6.1172,0,1.1483,0,10,40.9943,0,5,136,27,0
3180,66,165,9046.4994,41.338,40.9943,106,6.5043,0,1.2751,0,10,40.9943,0,5,136,27,0
3181,66,166,9087.8552,41.3558,40.9943,106,6.8892,0,1.6007,0,10,40.9943,0,5,136,27,0
3182,66,167,9129.4872,41.632,40.9943,106,7.5669,0,2.0188,0,10,40.9943,0,5,136,27,0
3183,66,168,9193.9912,64.50399999999999,40.9943,106,31.131999999999998,0,9.0882,0,20,40.9943,0,6,168,27,0
3184,66,169,9249.2728,55.2816,40.9943,106,4.5929,1,21.8517,0,20,40.9943,0,6,168,27,0
3185,66,170,9290.3623,41.0895,40.9943,106,3.6875,1,20.8209,0,20,40.9943,0,6,168,27,0
3186,66,171,9331.2396,40.8773,40.8773,171,3.8999,1,2.2408,0,20,40.8773,0,6,168,27,0
3187,66,172,9372.7528,41.5132,40.8773,171,3.4779,1,2.7306,0,19,40.8773,0,6,168,27,0
3188,66,173,9413.9921,41.2393,40.8773,171,2.2497,1,1.463,0,18,40.8773,0,6,168,27,0
3189,66,174,9455.0643,41.0722,40.8773,171,43.3219,0,2.0972,0,18,40.8773,0,6,168,27,0
3190,66,175,9496.2702,41.2059,40.8773,171,40.347,0,2.5569,0,18,40.8773,0,6,168,27,0
3191,66,176,9537.8682,41.598,40.8773,171,30.3279,0,1.7369,0,18,40.8773,0,6,168,27,0
3192,66,177,9579.3381,41.4699,40.8773,171,29.0092,0,1.4161,0,18,40.8773,0,6,168,27,0
3193,66,178,9621.1379,41.7998,40.8773,171,28.2552,0,1.6211,0,18,40.8773,0,6,168,27,0
3194,66,179,9662.8389,41.701,40.8773,171,28.44,0,1.733,0,18,40.8773,0,6,168,27,0
3195,66,180,9704.4877,41.6488,40.8773,171,28.0303,0,2.0638,0,18,40.8773,0,6,168,27,0
3196,66,181,9746.021,41.5333,40.8773,171,28.7732,0,2.0519,0,17,40.8773,0,6,168,27,0
3197,66,182,9787.624,41.603,40.8773,171,29.7466,0,2.1495,0,17,40.8773,0,6,168,27,0
3198,66,183,9829.2424,41.6184,40.8773,171,30.0411,0,2.0213,0,17,40.8773,0,6,168,27,0
3199,66,184,9870.8115,41.5691,40.8773,171,30.4687,0,1.8980000000000001,0,17,40.8773,0,6,168,27,0
3200,66,185,9912.3303,41.5188,40.8773,171,30.8619,0,1.5732,0,17,40.8773,0,6,168,27,0
3201,66,186,9953.9992,41.6689,40.8773,171,31.1106,0,1.4252,0,17,40.8773,0,6,168,27,0
3202,66,187,9995.9523,41.9531,40.8773,171,31.2869,0,1.2069,0,17,40.8773,0,6,168,27,0
3203,66,188,10052.1222,56.1699,40.8773,171,46.2524,0,1.6026,0,16,40.8773,1,6,168,27,0
3204,66,189,10122.0906,69.9684,40.8773,171,51.1252,0,1.1235,0,16,40.8773,1,6,168,27,0
3205,66,190,10188.7601,66.6695,40.8773,171,13.966,0,0.9614,0,16,40.8773,1,6,168,27,0
3206,66,191,10306.4285,117.6684,40.8773,171,12.6824,0,0.8194,0,16,40.8773,1,6,168,27,0
3207,66,192,10423.1484,116.7199,40.8773,171,13.0303,0,0.7285,0,16,40.8773,1,6,168,27,0
3208,66,193,10498.5322,75.3838,40.8773,171,4.1732,0,0.4254,0,16,40.8773,0,6,168,27,0
3209,66,194,10541.7888,43.2566,40.8773,171,5.5968,0,0.3579,0,15,40.8773,0,6,168,27,0
3210,66,195,10584.8302,43.0414,40.8773,171,7.6063,0,0.4073,0,14,40.8773,0,6,168,27,0
3211,66,196,10627.7283,42.8981,40.8773,171,8.1208,0,0.4342,0,13,40.8773,0,6,168,27,0
3212,66,197,10669.8701,42.1418,40.8773,171,9.4668,0,0.7105,0,11,40.8773,0,6,168,27,0
3213,66,198,10711.9685,42.0984,40.8773,171,11.0006,0,1.2607,0,11,40.8773,0,6,168,27,0
3214,66,199,10753.6126,41.6441,40.8773,171,12.3412,0,1.8077,0,11,40.8773,0,6,168,27,0
3215,66,200,10795.3719,41.7593,40.8773,171,12.7354,0,1.3986,0,11,40.8773,0,6,168,27,0
3216,88,0,0.0,0.0,0.0,0,0.0,0,0.0,0,22,0.0,0,0,0,22,0
3217,88,1,48.8139,44.9733,44.9733,1,6.8767,0,0.0948,0,23,44.9733,0,0,0,22,0
3218,88,2,91.9223,43.1084,43.1084,2,9.2105,0,0.3359,0,22,43.1084,0,0,0,22,0
